ID_ESTACION	Fecha	Precio gasolina 95	Precio gasóleo A	Precio gasóleo B	Precio bioetanol	Precio nuevo gasóleo A	Precio biodiesel	% éster metílico	% bioalcohol	Precio gasolina 98	Precio gas natural comprimido	Precio gas natural licuado	Precio gases licuados del petróleo	
2484	02/04/2017	1,239	1,134			1,224								
2485	02/04/2017	1,179	1,079											
2486	02/04/2017	1,259	1,159			1,219				1,374				
2487	02/04/2017	1,259	1,144			1,204				1,374				
2488	02/04/2017	1,259	1,144			1,204				1,374				
2489	02/04/2017	1,259	1,155			1,210				1,359			0,672	
2490	02/04/2017	1,314	1,139	0,855		1,257				1,433				
2491	02/04/2017	1,209	1,069			1,119				1,349				
2492	02/04/2017	1,249	1,129							1,359				
2493	02/04/2017	1,209	1,079											
2494	02/04/2017	1,221	1,119	0,761										
2495	02/04/2017	1,221	1,119											
2496	02/04/2017	1,259	1,129	0,820		1,214								
2497	02/04/2017		1,129	0,839		1,219								
2498	02/04/2017	1,219	1,129			1,199								
2499	02/04/2017	1,244	1,134			1,219				1,386				
2500	02/04/2017	1,269	1,149			1,204				1,369				
2501	02/04/2017	1,259	1,139											
2502	02/04/2017	1,259	1,139			1,194				1,359				
2503	02/04/2017	1,249	1,139			1,199				1,364				
2504	02/04/2017	1,259	1,139			1,194				1,359				
2505	02/04/2017		1,064											
2506	02/04/2017	1,249	1,129			1,184				1,349				
2507	02/04/2017	1,202	1,091			1,161				1,332				
2508	02/04/2017	1,244	1,130			1,214				1,386				
2509	02/04/2017	1,259	1,134			1,219				1,359				
2510	02/04/2017	1,238	1,108	0,819						1,356				
2511	02/04/2017	1,204	1,074			1,144				1,334				
2512	02/04/2017	1,244	1,129			1,213				1,385				
2513	02/04/2017	1,259	1,139			1,194				1,359				
2514	02/04/2017	1,259	1,139			1,194				1,359				
2515	02/04/2017	1,249	1,129			1,184				1,349				
2516	02/04/2017	1,259	1,139			1,194				1,386				
2517	02/04/2017	1,259	1,139			1,194								
2518	02/04/2017	1,244	1,129			1,214				1,386				
2519	02/04/2017	1,189	1,079			1,139				1,289				
2520	02/04/2017	1,259	1,139			1,199				1,374				
2521	02/04/2017	1,259	1,139	0,869		1,199				1,374				
2522	02/04/2017	1,259	1,139			1,194				1,359			0,672	
2523	02/04/2017	1,249	1,129			1,214				1,391				
2524	02/04/2017	1,249	1,129			1,214				1,391				
2525	02/04/2017	1,199	1,079											
2526	02/04/2017	1,179	1,049											
2527	02/04/2017	1,189	1,069											
2528	02/04/2017	1,187	1,069											
2529	02/04/2017	1,265	1,156											
2530	02/04/2017	1,259	1,129	0,805		1,214				1,369				
2531	02/04/2017	1,265	1,156			1,216				1,380				
2532	02/04/2017	1,265	1,156			1,216								
2533	02/04/2017	1,222	1,099											
2534	02/04/2017	1,259	1,139			1,194				1,369				
2535	02/04/2017	1,249	1,129			1,184				1,359				
2536	02/04/2017	1,259	1,139			1,194				1,369				
2537	02/04/2017	1,249	1,129			1,179				1,349				
2538	02/04/2017	1,249	1,129			1,179				1,349				
2539	02/04/2017	1,259	1,159											
2540	02/04/2017	1,187	1,078											
2541	02/04/2017	1,259	1,139			1,194				1,369				
2542	02/04/2017	1,199	1,085			1,138				1,320			0,560	
2543	02/04/2017	1,189	1,099			1,189				1,339				
2544	02/04/2017	1,150	1,049			1,095				1,270				
2545	02/04/2017	1,199	1,099			1,169				1,349				
2546	02/04/2017	1,184	1,071			1,141				1,314				
2547	02/04/2017	1,234	1,092			1,162				1,364				
2548	02/04/2017	1,199	1,099			1,189				1,349				
2549	02/04/2017	1,167	1,047											
2550	02/04/2017	1,189	1,089				1,049			1,289				
2551	02/04/2017	1,259	1,129			1,224				1,359				
2552	02/04/2017	1,279	1,175			1,235				1,394				
2553	02/04/2017	1,279	1,175			1,235				1,394				
2554	02/04/2017	1,259	1,129			1,199								
2555	02/04/2017	1,259	1,139			1,194								
2556	02/04/2017	1,243	1,126			1,186				1,358			0,659	
2557	02/04/2017	1,189	1,079											
2558	02/04/2017	1,244	1,117			1,187				1,374				
2559	02/04/2017	1,219	1,109			1,159				1,349				
2560	02/04/2017	1,239	1,129			1,184				1,339			0,672	
2561	02/04/2017	1,239	1,129			1,184								
2562	02/04/2017	1,259	1,149			1,224				1,359				
2563	02/04/2017	1,249	1,139	0,785		1,214				1,349				
2564	02/04/2017	1,234	1,124			1,214				1,344				
2565	02/04/2017	1,249	1,139			1,189				1,349				
2566	02/04/2017	1,247	1,127							1,367				
2567	02/04/2017	1,259	1,149			1,219				1,359				
2568	02/04/2017	1,239	1,129	0,829										
2569	02/04/2017	1,259	1,149			1,224				1,359				
2570	02/04/2017	1,219	1,109			1,159				1,349				
2571	02/04/2017	1,249	1,139			1,214				1,349			0,672	
2572	02/04/2017	1,234	1,124			1,214				1,344				
2573	02/04/2017	1,249	1,139			1,194				1,349				
2574	02/04/2017	1,259	1,149			1,204				1,359				
2575	02/04/2017	1,234	1,134			1,224								
2576	02/04/2017	1,234	1,124			1,214				1,344				
2577	02/04/2017												0,672	
2578	02/04/2017	1,249	1,139	0,805		1,194				1,349				
2579	02/04/2017		1,040	0,653										
2580	02/04/2017	1,259	1,139											
2581	02/04/2017	1,259	1,139	0,820										
2582	02/04/2017	1,259	1,155	0,811		1,210				1,359			0,672	
2583	02/04/2017	1,269	1,144	0,829		1,204				1,374				
2584	02/04/2017	1,279	1,145	0,829						1,417				
2585	02/04/2017	1,209	1,079							1,329				
2586	02/04/2017	1,259	1,129			1,214				1,399				
2587	02/04/2017	1,259	1,124			1,184				1,374				
2588	02/04/2017	1,209	1,069			1,119				1,349				
2589	02/04/2017	1,201	1,075			1,145				1,331				
2590	02/04/2017	1,179	1,049			1,109				1,279				
2591	02/04/2017	1,257	1,123			1,207				1,400				
2592	02/04/2017	1,259	1,139			1,199				1,374				
2593	02/04/2017	1,259	1,139			1,224				1,359				
2594	02/04/2017	1,239	1,119			1,179								
2595	02/04/2017	1,239	1,119			1,189				1,349				
2596	02/04/2017	1,259	1,139											
2597	02/04/2017	1,276	1,161			1,250								
2598	02/04/2017	1,189	1,069											
2599	02/04/2017	1,175	1,049											
2600	02/04/2017	1,183	1,079							1,309				
2601	02/04/2017	1,249	1,144			1,204								
2602	02/04/2017	1,239	1,129			1,199				1,279				
2603	02/04/2017	1,249	1,169			1,219								
2604	02/04/2017	1,259	1,149			1,234				1,401				
2605	02/04/2017	1,249	1,129			1,189				1,379				
2606	02/04/2017	1,249	1,129			1,189								
2607	02/04/2017	1,229	1,109			1,159				1,379				
2608	02/04/2017	1,185	1,047			1,117								
2609	02/04/2017	1,229	1,134			1,204				1,359				
2610	02/04/2017	1,259	1,148			1,234				1,401				
2611	02/04/2017	1,229	1,119			1,169				1,379				
2612	02/04/2017	1,259	1,149			1,234				1,401				
2613	02/04/2017	1,249	1,129			1,214				1,349				
2614	02/04/2017	1,249	1,129			1,214				1,349			0,672	
2615	02/04/2017	1,229	1,109							1,359				
2616	02/04/2017	1,179	1,059			1,175								
2617	02/04/2017	1,239	1,130			1,215				1,382				
2618	02/04/2017	1,229	1,109			1,179				1,339				
2619	02/04/2017	1,259	1,139			1,199								
2620	02/04/2017	1,219	1,109			1,179								
2621	02/04/2017	1,249	1,129											
2622	02/04/2017	1,179	1,059											
2623	02/04/2017	1,239	1,118	0,850										
2624	02/04/2017	1,189	1,069											
2625	02/04/2017	1,239	1,129	0,689		1,189				1,359				
2626	02/04/2017	1,259	1,159			1,219				1,374				
2627	02/04/2017	1,259	1,159			1,219				1,374				
2628	02/04/2017	1,269	1,149	0,820		1,224				1,409				
2629	02/04/2017	1,239	1,134			1,194				1,354				
2630	02/04/2017	1,189	1,075											
2631	02/04/2017	1,189	1,079											
2632	02/04/2017	1,209	1,099			1,159								
2633	02/04/2017	1,239	1,119			1,213				1,380				
2634	02/04/2017	1,243	1,128			1,213				1,385				
2635	02/04/2017	1,239	1,129			1,209				1,379				
2636	02/04/2017	1,244	1,129			1,214				1,386				
2637	02/04/2017	1,249	1,079	0,799										
2638	02/04/2017	1,248	1,117	0,809			1,172			1,354			0,671	
2639	02/04/2017	1,259	1,154			1,214				1,374				
2640	02/04/2017	1,259	1,129			1,189				1,374				
2641	02/04/2017	1,279	1,139	0,865		1,209				1,449				
2642	02/04/2017	1,236	1,089			1,159				1,366				
2643	02/04/2017	1,249	1,119			1,204				1,389				
2644	02/04/2017	1,254	1,129			1,189				1,369				
2645	02/04/2017	1,199	1,079											
2646	02/04/2017	1,249	1,139			1,219				1,379				
2647	02/04/2017	1,249	1,139			1,219				1,379				
2648	02/04/2017	1,187	1,062			1,132				1,317				
2649	02/04/2017	1,211	1,104			1,174				1,341				
2650	02/04/2017	1,249	1,129	0,825		1,204				1,349				
2651	02/04/2017	1,219	1,089	0,789		1,149				1,349				
2652	02/04/2017	1,249	1,139	0,759										
2653	02/04/2017	1,249	1,129			1,204				1,349				
2654	02/04/2017	1,179	1,059											
2655	02/04/2017	1,239	1,109	0,815										
2656	02/04/2017	1,199	1,079										0,600	
2657	02/04/2017	1,199	1,079											
2658	02/04/2017	1,248	1,108			1,158				1,348				
2659	02/04/2017	1,259	1,139			1,224				1,399				
2660	02/04/2017	1,259	1,159			1,210				1,374				
2661	02/04/2017	1,259	1,139	0,751		1,195								
2662	02/04/2017	1,259	1,129	0,799		1,189				1,419				
2663	02/04/2017	1,259	1,129	0,799		1,189				1,419				
2664	02/04/2017	1,249	1,139			1,249				1,389				
2665	02/04/2017	1,249	1,139			1,224				1,389				
2666	02/04/2017	1,169	1,059											
2667	02/04/2017	1,259	1,159			1,219								
2668	02/04/2017		1,154											
2669	02/04/2017	1,201	1,041	0,751										
2670	02/04/2017	1,289	1,129			1,269				1,349				
2671	02/04/2017	1,259	1,139			1,224								
2672	02/04/2017	1,259	1,139	0,820		1,224				1,399				
2673	02/04/2017	1,219	1,129	0,899		1,199								
2674	02/04/2017	1,199	1,089			1,119				1,289				
2675	02/04/2017	1,249	1,129			1,189				1,389				
2676	02/04/2017	1,189	1,077											
2677	02/04/2017	1,209	1,093	0,809		1,153				1,324				
2678	02/04/2017	1,219	1,109			1,164								
2679	02/04/2017	1,199	1,099			1,154								
2680	02/04/2017	1,219	1,109			1,164								
2681	02/04/2017	1,199	1,089	0,710						1,329				
2682	02/04/2017	1,189	1,079				1,109			1,289				
2683	02/04/2017	1,189	1,089				1,079						0,599	
2684	02/04/2017	1,209	1,089	0,760		1,149				1,329				
2685	02/04/2017	1,229	1,129			1,184				1,339				
2686	02/04/2017	1,219	1,109			1,174								
2687	02/04/2017	1,213	1,109			1,169				1,328				
2688	02/04/2017	1,219	1,109			1,174				1,349			0,652	
2689	02/04/2017	1,219	1,109			1,194				1,359				
2690	02/04/2017	1,229	1,119			1,204				1,369				
2691	02/04/2017	1,119	0,999			1,059				1,249				
2692	02/04/2017	1,209	1,089											
2693	02/04/2017	1,115	0,995				1,040			1,249				
2694	02/04/2017	1,189	1,089			1,169				1,329				
2695	02/04/2017	1,219	1,099			1,159				1,334				
2696	02/04/2017	1,175	1,046			1,107				1,305				
2697	02/04/2017	1,205	1,089			1,139				1,325				
2698	02/04/2017	1,189	1,089	0,760		1,149				1,319				
2699	02/04/2017	1,175	1,056	0,779		1,131	1,149			1,319				
2700	02/04/2017	1,229	1,119			1,204				1,369			0,652	
2701	02/04/2017	1,209	1,099			1,169				1,359				
2702	02/04/2017	1,225	1,099			1,160				1,325				
2703	02/04/2017	1,129	1,019			1,080				1,265				
2704	02/04/2017	1,209	1,099											
2705	02/04/2017	1,209	1,079							1,317				
2706	02/04/2017	1,219	1,115							1,359				
2707	02/04/2017	1,219	1,115							1,359				
2708	02/04/2017	1,159	1,029	0,719						1,259				
2709	02/04/2017	1,209	1,099			1,154				1,319				
2710	02/04/2017	1,179	1,066			1,136				1,309				
2711	02/04/2017	1,129	0,999							1,249				
2712	02/04/2017	1,129	0,999	0,749		1,099				1,249			0,599	
2713	02/04/2017		1,089											
2714	02/04/2017	1,219	1,089			1,174				1,319				
2715	02/04/2017	1,219	1,109	0,839		1,159				1,359			0,659	
2716	02/04/2017	1,209	1,109			1,159				1,339			0,652	
2717	02/04/2017	1,219	1,119	0,814		1,174								
2718	02/04/2017	1,219	1,109			1,164				1,329				
2719	02/04/2017	1,199	1,099	0,869		1,169								
2720	02/04/2017	1,229	1,119			1,174				1,339			0,652	
2721	02/04/2017	1,219	1,109			1,164								
2722	02/04/2017	1,169	1,059							1,299				
2723	02/04/2017	1,209	1,089							1,329				
2724	02/04/2017	1,219	1,089			1,144								
2725	02/04/2017	1,219	1,089			1,144				1,359				
2726	02/04/2017	1,209	1,109			1,169				1,324				
2727	02/04/2017	1,199	1,099	0,760		1,159				1,319				
2728	02/04/2017	1,229	1,119			1,174				1,369				
2729	02/04/2017	1,192	1,063			1,124				1,322				
2730	02/04/2017	1,192	1,063			1,124				1,322				
2731	02/04/2017	1,159	0,999			1,049				1,299			0,629	
2732	02/04/2017	1,199	1,079	0,769						1,309				
2733	02/04/2017	1,198	1,088			1,148				1,318			0,648	
2734	02/04/2017	1,209	1,089	0,760		1,149				1,329				
2735	02/04/2017	1,219	1,109	0,779		1,169				1,334				
2736	02/04/2017	1,229	1,109			1,169				1,359			0,649	
2737	02/04/2017		1,107											
2738	02/04/2017	1,219												
2739	02/04/2017	1,199	1,056	0,779		1,131				1,319				
2740	02/04/2017	1,169	1,039	0,720										
2741	02/04/2017	1,199	1,089			1,139				1,319				
2742	02/04/2017	1,199	1,089			1,139				1,319				
2743	02/04/2017	1,184	1,069			1,129				1,299				
2744	02/04/2017	1,219	1,099			1,154								
2745	02/04/2017	1,199	1,089			1,159				1,329			0,637	
2746	02/04/2017	1,165	1,045							1,289				
2747	02/04/2017	1,155	1,039	0,730		1,129				1,278				
2748	02/04/2017	1,209	1,119			1,179								
2749	02/04/2017	1,235	1,129			1,184				1,335				
2750	02/04/2017	1,199	1,109	0,829						1,325				
2751	02/04/2017	1,199	1,089			1,159				1,329				
2752	02/04/2017	1,209	1,109			1,194				1,349				
2753	02/04/2017	1,199	1,066							1,305				
2754	02/04/2017	1,179	1,059	0,799						1,299				
2755	02/04/2017	1,209	1,109							1,339				
2756	02/04/2017	1,209	1,099			1,169				1,349				
2757	02/04/2017	1,149	1,009											
2758	02/04/2017	1,199	1,089							1,345				
2759	02/04/2017	1,183	1,055			1,115				1,313				
2760	02/04/2017	1,199	1,089	0,869		1,169								
2761	02/04/2017	1,199	1,099	0,760		1,159				1,319				
2762	02/04/2017	1,219	1,089											
2763	02/04/2017	1,115	0,995			0,995								
2764	02/04/2017	1,115	0,995			1,079				1,269				
2765	02/04/2017	1,209	1,089			1,149				1,329				
2766	02/04/2017	1,189	1,089			1,179				1,339			0,639	
2767	02/04/2017	1,189	1,089			1,149				1,329				
2768	02/04/2017	1,099	1,029			1,099								
2769	02/04/2017	1,169	1,059			1,109				1,329				
2770	02/04/2017	1,169	1,059			1,109				1,329				
2771	02/04/2017	1,229	1,119			1,204				1,369				
2772	02/04/2017	1,209	1,109			1,169				1,349				
2773	02/04/2017	1,069	0,969											
2774	02/04/2017	1,219	1,109			1,179				1,349				
2775	02/04/2017	1,219	1,089											
2776	02/04/2017	1,189	1,079			1,149				1,319				
2777	02/04/2017	1,189	1,069			1,099				1,349				
2778	02/04/2017	1,229	1,119			1,194				1,369				
2779	02/04/2017	1,175	1,059			1,149				1,335			0,629	
2780	02/04/2017	1,209	1,099			1,189				1,359				
2781	02/04/2017	1,219	1,099			1,159				1,334				
2782	02/04/2017	1,229	1,119			1,204				1,369				
2783	02/04/2017	1,189	1,085			1,165				1,331				
2784	02/04/2017	1,209	1,099			1,154				1,349				
2785	02/04/2017	1,219	1,099	0,839		1,179				1,379				
2786	02/04/2017	1,219	1,109			1,164				1,329				
2787	02/04/2017	1,129	1,009	0,720										
2788	02/04/2017	1,209	1,109			1,169				1,324				
2789	02/04/2017	1,199	1,099			1,179				1,349				
2790	02/04/2017	1,209	1,079			1,184								
2791	02/04/2017	1,169	1,069			1,130				1,284				
2792	02/04/2017	1,178	1,048	0,779		1,131				1,319				
2793	02/04/2017	1,179	1,049			1,099				1,299				
2794	02/04/2017	1,199	1,093	0,779		1,153				1,314				
2795	02/04/2017	1,199	1,093	0,779		1,153				1,314				
2796	02/04/2017	1,125	0,995											
2797	02/04/2017	1,229	1,109			1,194				1,369				
2798	02/04/2017	1,184	1,079											
2799	02/04/2017	1,159	1,019	0,749		1,119				1,259				
2800	02/04/2017	1,189	1,089	0,760		1,159				1,319			0,590	
2801	02/04/2017	1,179	1,059	0,779										
2802	02/04/2017	1,245	1,139			1,194				1,345				
2803	02/04/2017	1,245	1,139			1,194				1,345				
2804	02/04/2017	1,189	1,089	0,760										
2805	02/04/2017	1,199	1,099											
2806	02/04/2017		1,027	0,702										
2807	02/04/2017	1,219	1,089			1,174				1,319				
2808	02/04/2017	1,195	1,089			1,155								
2809	02/04/2017	1,219	1,099			1,169				1,339				
2810	02/04/2017	1,209	1,099			1,149				1,319				
2811	02/04/2017	1,209	1,099			1,149								
2812	02/04/2017	1,239	1,129	0,759										
2813	02/04/2017	1,259	1,129	0,789						1,399				
2814	02/04/2017	1,229	1,129	0,819										
2815	02/04/2017	1,259	1,129	0,796		1,199				1,399				
2816	02/04/2017	1,249	1,134			1,194				1,364				
2817	02/04/2017	1,254	1,109											
2818	02/04/2017	1,239	1,109											
2819	02/04/2017	1,259	1,129			1,179				1,359				
2820	02/04/2017	1,239	1,109			1,169				1,339				
2821	02/04/2017	1,169	1,049											
2822	02/04/2017	1,179	1,059											
2823	02/04/2017	1,229	1,089			1,149								
2824	02/04/2017	1,239	1,109			1,204				1,391				
2825	02/04/2017	1,226	1,109			1,159				1,389				
2826	02/04/2017	1,229	1,099	0,779		1,159				1,389				
2827	02/04/2017	1,199	1,084							1,314				
2828	02/04/2017	1,244	1,129	0,799		1,189								
2829	02/04/2017	1,259	1,125	0,813		1,175				1,359				
2830	02/04/2017	1,240	1,120	0,740										
2831	02/04/2017	1,249	1,139			1,199				1,364				
2832	02/04/2017	1,249	1,139			1,199				1,364				
2833	02/04/2017	1,196	1,086	0,739										
2834	02/04/2017	1,239	1,119	0,809										
2835	02/04/2017	1,239	1,109	0,769										
2836	02/04/2017	1,249	1,136			1,196				1,364				
2837	02/04/2017	1,259	1,139	0,849		1,209								
2838	02/04/2017	1,289	1,169	0,789						1,385				
2839	02/04/2017	1,259	1,129	0,793		1,199				1,399				
2840	02/04/2017	1,259	1,129			1,199				1,399			0,656	
2841	02/04/2017	1,294	1,184			1,244				1,409				
2842	02/04/2017	1,294	1,184			1,244				1,409				
2843	02/04/2017	1,260	1,124			1,209				1,401				
2844	02/04/2017	1,239	1,109	0,789		1,144				1,379				
2845	02/04/2017	1,239	1,109			1,169				1,369				
2846	02/04/2017	1,235	1,115			1,195				1,359				
2847	02/04/2017	1,179	1,049			1,099				1,319				
2848	02/04/2017	1,249	1,119			1,204				1,391				
2849	02/04/2017	1,269	1,139			1,219								
2850	02/04/2017	1,249	1,129	0,779										
2851	02/04/2017	1,259	1,119	0,813		1,169				1,359				
2852	02/04/2017	1,229	1,089	0,799										
2853	02/04/2017	1,249	1,099							1,379				
2854	02/04/2017		1,029											
2855	02/04/2017	1,259	1,139			1,199								
2856	02/04/2017	1,249	1,099			1,159				1,379				
2857	02/04/2017	1,249	1,133			1,193				1,379				
2858	02/04/2017	1,259	1,129			1,189				1,359				
2859	02/04/2017	1,239	1,109			1,169				1,339				
2860	02/04/2017	1,294	1,184			1,244				1,409				
2861	02/04/2017	1,294	1,184			1,244				1,409				
2862	02/04/2017	1,239	1,109	0,779										
2863	02/04/2017	1,159	1,039											
2864	02/04/2017	1,249	1,119	0,769										
2865	02/04/2017	1,294	1,184			1,244				1,409				
2866	02/04/2017	1,294	1,184			1,244				1,409				
2867	02/04/2017	1,259	1,129	0,789		1,189								
2868	02/04/2017	1,229	1,109			1,204				1,359				
2869	02/04/2017	1,249	1,099			1,159				1,379				
2870	02/04/2017	1,269	1,129			1,209				1,369			0,656	
2871	02/04/2017	1,209	1,079			1,119				1,299				
2872	02/04/2017	1,239	1,109			1,194				1,381				
2873	02/04/2017	1,119	0,989			1,059				1,242				
2874	02/04/2017	1,239	1,119			1,179				1,354				
2875	02/04/2017	1,239	1,119			1,179				1,354				
2876	02/04/2017	1,189	1,079			1,139				1,304				
2877	02/04/2017	1,239	1,109			1,194				1,381				
2878	02/04/2017										0,790	0,790		
2879	02/04/2017	1,169	1,049				1,019							
2880	02/04/2017	1,169	1,039											
2881	02/04/2017	1,239	1,109			1,194				1,381				
2882	02/04/2017	1,239	1,109			1,194				1,381				
2883	02/04/2017	1,179	1,049			1,069				1,279				
2884	02/04/2017	1,245	1,109			1,189				1,365				
2885	02/04/2017	1,259	1,129			1,209				1,399				
2886	02/04/2017	1,219	1,099			1,149				1,349				
2887	02/04/2017	1,229	1,114			1,174				1,344				
2888	02/04/2017	1,169	1,049							1,284				
2889	02/04/2017	1,259	1,119			1,199				1,359				
